EventID,Region,CustomerType,PeakDemandBeforeMW,PeakDemandAfterMW,DemandReductionMW,ProgramCost,cpm,quartile,CostPerMW,EfficiencyQuartile,ReductionPct
5102,East,Industrial,1457.07,1214.67,242.4,83305.13,343.6680280528053,Q3,343.67,Q3,16.64
5103,West,Residential,2217.02,2105.31,111.71,76447.07,684.3350640050131,Q4 (worst),684.34,Q4 worst,5.04
5104,North,Residential,2281.35,1936.28,345.07,53530.49,155.12936505636537,Q1 (best),155.13,Q1 best,15.13
5105,South,Residential,1702.03,1382.24,319.79,39516.03,123.56868569999061,Q1 (best),123.57,Q1 best,18.79
5106,West,Industrial,1228.11,1122.88,105.23,37502.33,356.3843960847667,Q3,356.38,Q3,8.57
5107,South,Commercial,1142.09,1093.39,48.7,16178.84,332.21437371663245,Q3,332.21,Q3,4.26
5108,West,Residential,1468.52,1233.51,235.01,45326.07,192.86868643887496,Q2,192.87,Q2,16.0
5109,Central,Industrial,1799.89,1722.41,77.48,82680.57,1067.121450696954,Q4 (worst),1067.12,Q4 worst,4.3
5110,North,Residential,2486.69,2246.28,240.41,94769.46,394.19932615115846,Q3,394.2,Q3,9.67
5111,Central,Commercial,1428.4,1271.39,157.01,51073.1,325.28565059550345,Q2,325.29,Q2,10.99
5112,Central,Commercial,1381.76,1296.17,85.59,35627.86,416.2619464890758,Q3,416.26,Q3,6.19
5113,North,Residential,606.15,545.04,61.11,95213.02,1558.0595647193586,Q4 (worst),1558.06,Q4 worst,10.08
5114,South,Commercial,921.22,792.59,128.63,6737.74,52.38078208815984,Q1 (best),52.38,Q1 best,13.96
5115,North,Industrial,1336.5,1175.45,161.05,61098.34,379.37497671530576,Q3,379.37,Q3,12.05
5116,South,Residential,614.39,550.31,64.08,80270.01,1252.6530898876404,Q4 (worst),1252.65,Q4 worst,10.43
5117,Central,Industrial,1374.54,1164.51,210.03,80690.6,384.1860686568586,Q3,384.19,Q3,15.28
5118,Central,Commercial,2049.67,1764.23,285.44,62983.29,220.65334220852017,Q2,220.65,Q2,13.93
5119,North,Industrial,1553.36,1420.99,132.37,23958.59,180.9971292588955,Q2,181.0,Q2,8.52
5120,East,Industrial,1668.62,1493.25,175.37,83416.88,475.6621999201688,Q3,475.66,Q3,10.51
5121,South,Commercial,740.19,695.4,44.79,34549.15,771.3585621790579,Q4 (worst),771.36,Q4 worst,6.05
5122,South,Industrial,1804.48,1717.6,86.88,5874.35,67.61452578268877,Q1 (best),67.61,Q1 best,4.81
5123,East,Residential,961.26,828.73,132.53,66146.21,499.10367463970425,Q3,499.1,Q3,13.79
5124,West,Commercial,2309.16,1904.32,404.84,88318.66,218.15695089418043,Q2,218.16,Q2,17.53
5125,South,Industrial,677.54,581.67,95.87,19688.25,205.36403463022842,Q2,205.36,Q2,14.15
5126,East,Residential,1611.87,1357.75,254.12,47516.81,186.98571541004247,Q2,186.99,Q2,15.77
5127,Central,Residential,2265.66,2156.44,109.22,12300.73,112.62342061893426,Q1 (best),112.62,Q1 best,4.82
5128,North,Commercial,1914.26,1746.06,168.2,69358.98,412.3601664684899,Q3,412.36,Q3,8.79
5129,West,Residential,1622.23,1394.05,228.18,93663.64,410.4813743535805,Q3,410.48,Q3,14.07
5130,West,Residential,1524.86,1486.73,38.13,77884.8,2042.612116443745,Q4 (worst),2042.61,Q4 worst,2.5
5131,North,Industrial,1795.54,1668.11,127.43,57766.12,453.3164874833242,Q3,453.32,Q3,7.1
5132,Central,Residential,518.76,437.8,80.96,93174.06,1150.8653656126482,Q4 (worst),1150.87,Q4 worst,15.61
5133,North,Residential,2357.58,2173.14,184.44,49118.18,266.3098026458469,Q2,266.31,Q2,7.82
5134,North,Commercial,1909.71,1852.87,56.84,79391.9,1396.7610837438422,Q4 (worst),1396.76,Q4 worst,2.98
5135,West,Commercial,1259.78,1149.94,109.84,40686.25,370.4137836853605,Q3,370.41,Q3,8.72
5136,South,Residential,2260.38,2039.82,220.56,57398.31,260.23898258977147,Q2,260.24,Q2,9.76
5137,Central,Commercial,1930.79,1577.2,353.59,70114.47,198.2931361181029,Q2,198.29,Q2,18.31
5138,North,Industrial,1449.8,1321.2,128.6,35861.52,278.8609642301711,Q2,278.86,Q2,8.87
5139,South,Residential,1106.49,1072.7,33.79,31348.51,927.7451908848772,Q4 (worst),927.75,Q4 worst,3.05
5140,South,Commercial,1404.55,1311.05,93.5,24770.91,264.92951871657755,Q2,264.93,Q2,6.66
5141,Central,Industrial,2293.37,2068.77,224.6,30960.17,137.84581478183438,Q1 (best),137.85,Q1 best,9.79
5142,East,Residential,1696.59,1549.86,146.73,75088.67,511.74722279015884,Q3,511.75,Q3,8.65
5143,South,Commercial,949.92,815.84,134.08,31336.42,233.71434964200475,Q2,233.71,Q2,14.11
5144,North,Residential,2344.81,1968.75,376.06,77684.25,206.57408392277827,Q2,206.57,Q2,16.04
5145,East,Residential,1237.49,1095.86,141.63,79161.35,558.9306644072584,Q3,558.93,Q3,11.44
5146,Central,Industrial,1883.66,1716.93,166.73,91308.6,547.6434954717208,Q3,547.64,Q3,8.85
5147,Central,Residential,1907.66,1529.96,377.7,68770.02,182.07577442414618,Q2,182.08,Q2,19.8
5148,East,Commercial,2119.77,1858.37,261.4,65836.28,251.86029074215762,Q2,251.86,Q2,12.33
5149,Central,Residential,1151.96,1063.45,88.51,44538.57,503.20381877753925,Q3,503.2,Q3,7.68
5150,East,Commercial,1017.91,943.44,74.47,20474.63,274.9379615952733,Q2,274.94,Q2,7.32
5151,North,Commercial,870.79,736.6,134.19,56994.7,424.73135106937923,Q3,424.73,Q3,15.41
5152,Central,Residential,1545.35,1250.08,295.27,25164.58,85.22565787245573,Q1 (best),85.23,Q1 best,19.11
5153,Central,Industrial,2026.15,1917.67,108.48,33348.99,307.4206305309734,Q2,307.42,Q2,5.35
5154,South,Commercial,641.66,558.03,83.63,82752.63,989.5089082865002,Q4 (worst),989.51,Q4 worst,13.03
5155,South,Commercial,605.91,592.36,13.55,42663.91,3148.6280442804427,Q4 (worst),3148.63,Q4 worst,2.24
5156,East,Commercial,1269.82,1027.35,242.47,64077.21,264.2686105497587,Q2,264.27,Q2,19.09
5157,West,Commercial,2095.16,1952.77,142.39,6721.27,47.2032446098743,Q1 (best),47.2,Q1 best,6.8
5158,East,Industrial,1186.35,1141.13,45.22,22883.06,506.0384785493145,Q3,506.04,Q3,3.81
5159,North,Residential,899.1,764.51,134.59,96082.44,713.8898878074151,Q4 (worst),713.89,Q4 worst,14.97
5160,East,Industrial,2405.97,2212.44,193.53,56820.07,293.59825350074925,Q2,293.6,Q2,8.04
5161,Central,Residential,2201.54,1834.69,366.85,62699.28,170.91258007359954,Q1 (best),170.91,Q1 best,16.66
5162,South,Industrial,587.02,504.86,82.16,67882.99,826.2291869522883,Q4 (worst),826.23,Q4 worst,14.0
5163,South,Commercial,1621.37,1554.51,66.86,68121.82,1018.87256954831,Q4 (worst),1018.87,Q4 worst,4.12
5164,East,Industrial,1787.27,1719.48,67.79,81355.15,1200.1054727835963,Q4 (worst),1200.11,Q4 worst,3.79
5165,South,Industrial,1784.35,1660.56,123.79,85303.27,689.0966152354795,Q4 (worst),689.1,Q4 worst,6.94
5166,Central,Industrial,1084.07,965.38,118.69,52229.78,440.0520684135142,Q3,440.05,Q3,10.95
5167,West,Residential,544.61,518.29,26.32,33032.32,1255.0273556231002,Q4 (worst),1255.03,Q4 worst,4.83
5168,North,Residential,1849.55,1536.11,313.44,7789.8,24.85260336906585,Q1 (best),24.85,Q1 best,16.95
5169,South,Industrial,971.67,828.64,143.03,36581.97,255.76431517863386,Q2,255.76,Q2,14.72
5170,North,Commercial,857.93,757.16,100.77,8868.59,88.00823657834674,Q1 (best),88.01,Q1 best,11.75
5171,East,Commercial,1055.89,969.02,86.87,66469.78,765.163807988949,Q4 (worst),765.16,Q4 worst,8.23
5172,South,Industrial,1625.92,1306.95,318.97,15178.47,47.58588581998306,Q1 (best),47.59,Q1 best,19.62
5173,East,Residential,1796.56,1478.69,317.87,45062.61,141.76427470349515,Q1 (best),141.76,Q1 best,17.69
5174,North,Residential,1999.31,1820.84,178.47,96089.23,538.4055023253208,Q3,538.41,Q3,8.93
5175,North,Residential,862.36,748.67,113.69,6227.07,54.772363444454214,Q1 (best),54.77,Q1 best,13.18
5176,North,Commercial,667.14,584.2,82.94,71578.35,863.0136243067278,Q4 (worst),863.01,Q4 worst,12.43
5177,North,Commercial,1493.61,1401.07,92.54,66157.27,714.9045818024638,Q4 (worst),714.9,Q4 worst,6.2
5178,South,Commercial,803.17,658.8,144.37,32545.22,225.429244302833,Q2,225.43,Q2,17.98
5179,West,Commercial,715.87,671.79,44.08,10055.98,228.1302177858439,Q2,228.13,Q2,6.16
5180,West,Industrial,878.17,815.77,62.4,84754.95,1358.2524038461538,Q4 (worst),1358.25,Q4 worst,7.11
5181,South,Residential,1471.62,1245.33,226.29,87326.72,385.9062265234876,Q3,385.91,Q3,15.38
5182,East,Industrial,1740.29,1624.98,115.31,12825.7,111.22799410285319,Q1 (best),111.23,Q1 best,6.63
5183,North,Commercial,1553.67,1286.96,266.71,39406.6,147.750740504668,Q1 (best),147.75,Q1 best,17.17
5184,East,Residential,2306.69,1928.35,378.34,88875.61,234.90936723581964,Q2,234.91,Q2,16.4
5185,West,Commercial,711.43,682.14,29.29,52955.67,1807.9778081256402,Q4 (worst),1807.98,Q4 worst,4.12
5186,West,Commercial,1143.89,1051.35,92.54,24146.57,260.93116490166415,Q2,260.93,Q2,8.09
5187,West,Residential,1230.79,1142.09,88.7,63315.44,713.8155580608794,Q4 (worst),713.82,Q4 worst,7.21
5188,East,Residential,1203.84,1036.39,167.45,23651.14,141.24299790982383,Q1 (best),141.24,Q1 best,13.91
5189,South,Residential,613.97,528.51,85.46,83780.86,980.3517435057338,Q4 (worst),980.35,Q4 worst,13.92
5190,South,Commercial,556.49,479.32,77.17,31373.14,406.5458079564597,Q3,406.55,Q3,13.87
5191,East,Industrial,1422.07,1374.92,47.15,47641.06,1010.4148462354188,Q4 (worst),1010.41,Q4 worst,3.32
5192,East,Commercial,1222.17,1038.35,183.82,94858.95,516.0425960178435,Q3,516.04,Q3,15.04
5193,North,Commercial,747.04,719.36,27.68,95397.72,3446.449421965318,Q4 (worst),3446.45,Q4 worst,3.71
5194,West,Residential,1781.62,1499.92,281.7,57983.89,205.8356052538161,Q2,205.84,Q2,15.81
5195,South,Commercial,1089.23,983.29,105.94,65984.37,622.8466112894091,Q3,622.85,Q3,9.73
5196,East,Industrial,1225.62,1040.56,185.06,68397.95,369.5987787744515,Q3,369.6,Q3,15.1
5197,Central,Industrial,1291.23,1201.3,89.93,40083.74,445.7215612142777,Q3,445.72,Q3,6.96
5198,Central,Industrial,2386.42,2335.41,51.01,85555.38,1677.227602430896,Q4 (worst),1677.23,Q4 worst,2.14
5199,East,Residential,2086.85,1897.26,189.59,82623.86,435.80283770241044,Q3,435.8,Q3,9.08
5200,West,Commercial,1884.8,1835.25,49.55,83526.19,1685.6950554994955,Q4 (worst),1685.7,Q4 worst,2.63
5201,South,Residential,610.39,511.25,99.14,85387.82,861.2852531773251,Q4 (worst),861.29,Q4 worst,16.24
5202,Central,Residential,2498.62,2234.03,264.59,28412.6,107.38349899845043,Q1 (best),107.38,Q1 best,10.59
5203,South,Industrial,1043.92,883.51,160.41,43695.16,272.39673337073754,Q2,272.4,Q2,15.37
5204,East,Industrial,2196.95,2106.62,90.33,79204.68,876.8369312520757,Q4 (worst),876.84,Q4 worst,4.11
5205,South,Industrial,844.02,724.93,119.09,80639.43,677.1301536652951,Q4 (worst),677.13,Q4 worst,14.11
5206,West,Commercial,922.19,809.48,112.71,62222.8,552.0610416112147,Q3,552.06,Q3,12.22
5207,North,Industrial,2433.13,2029.48,403.65,60428.99,149.7064040629258,Q1 (best),149.71,Q1 best,16.59
5208,Central,Residential,2183.08,2097.43,85.65,24638.04,287.65954465849387,Q2,287.66,Q2,3.92
5209,South,Industrial,2327.72,2038.9,288.82,32351.21,112.01166816702444,Q1 (best),112.01,Q1 best,12.41
5210,North,Residential,2147.37,1959.51,187.86,57334.64,305.1987650377941,Q2,305.2,Q2,8.75
5211,Central,Industrial,1709.78,1529.77,180.01,79724.63,442.89000611077165,Q3,442.89,Q3,10.53
5212,East,Commercial,2424.74,2108.02,316.72,53221.22,168.03870927001768,Q1 (best),168.04,Q1 best,13.06
5213,West,Commercial,2295.73,2222.99,72.74,89378.09,1228.7337091009074,Q4 (worst),1228.73,Q4 worst,3.17
5214,North,Commercial,2101.13,1701.82,399.31,20577.2,51.53189251458767,Q1 (best),51.53,Q1 best,19.0
5215,West,Industrial,2468.82,2373.52,95.3,37225.03,390.60891920251834,Q3,390.61,Q3,3.86
5216,West,Commercial,1547.15,1489.16,57.99,63440.5,1093.9903431626142,Q4 (worst),1093.99,Q4 worst,3.75
5217,North,Residential,1270.69,1135.13,135.56,73221.96,540.1442903511361,Q3,540.14,Q3,10.67
5218,East,Industrial,818.83,791.21,27.62,69807.55,2527.427588703838,Q4 (worst),2527.43,Q4 worst,3.37
5219,East,Commercial,1447.29,1207.63,239.66,85732.64,357.72611199198866,Q3,357.73,Q3,16.56
5220,Central,Commercial,728.95,604.13,124.82,10736.06,86.0123377663836,Q1 (best),86.01,Q1 best,17.12
5221,Central,Commercial,573.18,527.21,45.97,78310.13,1703.5051120295846,Q4 (worst),1703.51,Q4 worst,8.02
5222,North,Residential,1565.56,1453.25,112.31,77202.54,687.405751936604,Q4 (worst),687.41,Q4 worst,7.17
5223,West,Commercial,739.65,631.74,107.91,45102.68,417.96571216754705,Q3,417.97,Q3,14.59
5224,North,Residential,1760.01,1614.34,145.67,56583.25,388.4344751836343,Q3,388.43,Q3,8.28
5225,East,Industrial,721.36,578.59,142.77,65729.95,460.3904881978006,Q3,460.39,Q3,19.79
5226,East,Commercial,1415.67,1299.33,116.34,74779.15,642.7638817259755,Q3,642.76,Q3,8.22
5227,South,Residential,2413.77,2035.63,378.14,96902.03,256.2596657322685,Q2,256.26,Q2,15.67
5228,South,Commercial,1433.98,1403.97,30.01,55521.69,1850.1062979006997,Q4 (worst),1850.11,Q4 worst,2.09
5229,North,Commercial,936.94,833.06,103.88,59263.92,570.5036580670004,Q3,570.5,Q3,11.09
5230,East,Commercial,989.57,960.15,29.42,52187.79,1773.8881713120325,Q4 (worst),1773.89,Q4 worst,2.97
5231,West,Industrial,1885.16,1597.61,287.55,21836.56,75.94004520952878,Q1 (best),75.94,Q1 best,15.25
5232,North,Commercial,2462.67,2173.45,289.22,27012.36,93.39727543046816,Q1 (best),93.4,Q1 best,11.74
5233,Central,Residential,1191.52,1035.12,156.4,88677.08,566.9890025575447,Q3,566.99,Q3,13.13
5234,West,Industrial,945.97,850.18,95.79,29508.8,308.0572084768765,Q2,308.06,Q2,10.13
5235,North,Residential,2322.74,2172.6,150.14,12856.16,85.62781404022913,Q1 (best),85.63,Q1 best,6.46
5236,Central,Residential,2116.67,1813.7,302.97,76496.3,252.48803511898868,Q2,252.49,Q2,14.31
5237,South,Commercial,1370.06,1273.06,97.0,95822.78,987.8637113402061,Q4 (worst),987.86,Q4 worst,7.08
5238,East,Commercial,1642.53,1433.09,209.44,65278.74,311.6822956455309,Q2,311.68,Q2,12.75
5239,East,Commercial,1457.42,1381.84,75.58,79822.53,1056.1329716856312,Q4 (worst),1056.13,Q4 worst,5.19
5240,West,Commercial,1460.1,1171.23,288.87,98148.33,339.76643472842454,Q3,339.77,Q3,19.78
5241,North,Commercial,1235.25,1142.56,92.69,44335.62,478.32150178012733,Q3,478.32,Q3,7.5
5242,North,Residential,1872.83,1618.75,254.08,88261.85,347.3781879722922,Q3,347.38,Q3,13.57
5243,South,Residential,1859.49,1718.78,140.71,82755.36,588.1270698599957,Q3,588.13,Q3,7.57
5244,South,Commercial,1485.48,1392.29,93.19,70014.24,751.3063633437065,Q4 (worst),751.31,Q4 worst,6.27
5245,North,Residential,1378.48,1216.3,162.18,40704.26,250.9819953138488,Q2,250.98,Q2,11.77
5246,East,Industrial,1920.88,1670.96,249.92,12018.84,48.0907490396927,Q1 (best),48.09,Q1 best,13.01
5247,South,Industrial,719.64,662.27,57.37,35987.19,627.2823775492418,Q3,627.28,Q3,7.97
5248,East,Residential,1584.41,1359.65,224.76,31876.64,141.82523580708312,Q1 (best),141.83,Q1 best,14.19
5249,North,Industrial,1006.84,984.88,21.96,55809.32,2541.408014571949,Q4 (worst),2541.41,Q4 worst,2.18
5250,North,Industrial,1727.52,1571.03,156.49,77736.45,496.7502715828487,Q3,496.75,Q3,9.06
5251,Central,Residential,2309.32,2223.91,85.41,41324.61,483.8380751668423,Q3,483.84,Q3,3.7
5252,East,Commercial,2238.53,2062.08,176.45,88335.37,500.6255029753471,Q3,500.63,Q3,7.88
5253,West,Commercial,1558.62,1269.78,288.84,58950.33,204.09337349397592,Q2,204.09,Q2,18.53
5254,South,Commercial,571.7,559.43,12.27,74641.99,6083.291768541158,Q4 (worst),6083.29,Q4 worst,2.15
5255,South,Commercial,1782.11,1510.04,272.07,24588.4,90.37527106994524,Q1 (best),90.38,Q1 best,15.27
5256,South,Commercial,961.24,864.99,96.25,85670.7,890.0851948051948,Q4 (worst),890.09,Q4 worst,10.01
5257,South,Industrial,1280.74,1213.99,66.75,35215.51,527.5731835205993,Q3,527.57,Q3,5.21
5258,Central,Commercial,2251.06,1944.01,307.05,66022.92,215.02335124572545,Q2,215.02,Q2,13.64
5259,South,Industrial,1410.83,1223.05,187.78,15464.43,82.35397805943126,Q1 (best),82.35,Q1 best,13.31
5260,East,Industrial,2473.58,2209.49,264.09,87658.07,331.92498769358934,Q3,331.92,Q3,10.68
5261,West,Residential,2289.81,2145.53,144.28,49596.99,343.75512891599664,Q3,343.76,Q3,6.3
5262,East,Residential,530.54,464.62,65.92,46762.52,709.3828883495145,Q4 (worst),709.38,Q4 worst,12.43
5263,North,Industrial,1539.02,1360.45,178.57,53579.61,300.0482163857311,Q2,300.05,Q2,11.6
5264,South,Industrial,1122.32,918.74,203.58,52752.13,259.12235976029075,Q2,259.12,Q2,18.14
5265,South,Industrial,2094.63,1764.31,330.32,98582.69,298.4460220392347,Q2,298.45,Q2,15.77
5266,South,Commercial,795.98,649.37,146.61,21702.83,148.03103471795922,Q1 (best),148.03,Q1 best,18.42
5267,North,Commercial,1442.66,1284.62,158.04,60067.47,380.0776385725133,Q3,380.08,Q3,10.95
5268,East,Industrial,959.14,934.72,24.42,13574.02,555.8566748566749,Q3,555.86,Q3,2.55
5269,South,Residential,1270.45,1102.41,168.04,81854.57,487.1136039038325,Q3,487.11,Q3,13.23
5270,East,Residential,2091.8,1842.39,249.41,66586.75,266.9770658754661,Q2,266.98,Q2,11.92
5271,West,Industrial,1789.17,1569.04,220.13,77576.58,352.41257438786175,Q3,352.41,Q3,12.3
5272,Central,Commercial,599.81,587.09,12.72,85590.95,6728.848270440251,Q4 (worst),6728.85,Q4 worst,2.12
5273,South,Industrial,765.22,709.31,55.91,66652.94,1192.1470219996424,Q4 (worst),1192.15,Q4 worst,7.31
5274,Central,Industrial,1915.13,1839.1,76.03,30491.66,401.047744311456,Q3,401.05,Q3,3.97
5275,South,Residential,1652.77,1586.77,66.0,84836.68,1285.4042424242423,Q4 (worst),1285.4,Q4 worst,3.99
5276,West,Commercial,1419.1,1220.34,198.76,7224.02,36.345441738780444,Q1 (best),36.35,Q1 best,14.01
5277,West,Residential,1915.39,1643.53,271.86,64079.63,235.70819539468843,Q2,235.71,Q2,14.19
5278,East,Residential,542.01,488.02,53.99,52297.21,968.6462307834784,Q4 (worst),968.65,Q4 worst,9.96
5279,North,Commercial,1592.57,1491.31,101.26,64376.83,635.7577523207584,Q3,635.76,Q3,6.36
5280,Central,Commercial,1784.59,1710.71,73.88,89386.73,1209.8907688142936,Q4 (worst),1209.89,Q4 worst,4.14
5281,Central,Industrial,1546.34,1443.5,102.84,99590.21,968.3995527032283,Q4 (worst),968.4,Q4 worst,6.65
5282,East,Industrial,1352.52,1125.85,226.67,57947.84,255.64847575770943,Q2,255.65,Q2,16.76
5283,Central,Industrial,1288.68,1115.2,173.48,85841.25,494.8192875259396,Q3,494.82,Q3,13.46
5284,East,Industrial,1862.33,1686.32,176.01,73453.9,417.3279927276859,Q3,417.33,Q3,9.45
5285,North,Residential,1786.56,1673.05,113.51,54419.44,479.4241917011717,Q3,479.42,Q3,6.35
5286,South,Residential,1801.53,1537.54,263.99,40037.92,151.66453274745254,Q1 (best),151.66,Q1 best,14.65
5287,North,Commercial,805.62,668.31,137.31,57285.43,417.19780059718886,Q3,417.2,Q3,17.04
5288,North,Industrial,887.3,764.9,122.4,79887.24,652.6735294117647,Q4 (worst),652.67,Q4 worst,13.79
5289,West,Industrial,1007.23,942.94,64.29,96689.69,1503.9615803390884,Q4 (worst),1503.96,Q4 worst,6.38
5290,North,Industrial,1997.0,1799.43,197.57,62996.19,318.85503872045354,Q2,318.86,Q2,9.89
5291,West,Commercial,956.0,814.81,141.19,76433.41,541.3514413202068,Q3,541.35,Q3,14.77
5292,West,Industrial,796.91,644.94,151.97,89903.34,591.5861025202342,Q3,591.59,Q3,19.07
5293,South,Industrial,1523.88,1259.5,264.38,24767.73,93.6823133368636,Q1 (best),93.68,Q1 best,17.35
5294,South,Commercial,1006.05,908.97,97.08,54098.05,557.2522661722292,Q3,557.25,Q3,9.65
5295,Central,Residential,967.89,874.99,92.9,75419.72,811.837674919268,Q4 (worst),811.84,Q4 worst,9.6
5296,East,Residential,1359.23,1241.13,118.1,13424.99,113.67476714648603,Q1 (best),113.67,Q1 best,8.69
5297,South,Commercial,1852.96,1631.47,221.49,10349.44,46.72644363176667,Q1 (best),46.73,Q1 best,11.95
5298,Central,Commercial,1140.2,1038.98,101.22,27719.85,273.85743924125666,Q2,273.86,Q2,8.88
5299,Central,Residential,2024.32,1824.55,199.77,90579.08,453.4168293537568,Q3,453.42,Q3,9.87
5300,East,Industrial,1215.24,1075.52,139.72,84173.54,602.4444603492699,Q3,602.44,Q3,11.5
5301,East,Residential,888.25,710.77,177.48,24862.52,140.0863195853054,Q1 (best),140.09,Q1 best,19.98
5302,Central,Commercial,1578.96,1357.54,221.42,68618.73,309.90303495619185,Q2,309.9,Q2,14.02
5303,East,Commercial,712.96,698.06,14.9,38937.52,2613.256375838926,Q4 (worst),2613.26,Q4 worst,2.09
5304,North,Industrial,1422.23,1338.76,83.47,58149.86,696.6558044806518,Q4 (worst),696.66,Q4 worst,5.87
5305,East,Residential,2284.72,2214.1,70.62,17663.51,250.12050410648538,Q2,250.12,Q2,3.09
5306,South,Industrial,936.88,892.45,44.43,73659.74,1657.882961962638,Q4 (worst),1657.88,Q4 worst,4.74
5307,East,Industrial,2382.79,2082.28,300.51,68175.84,226.8671258859938,Q2,226.87,Q2,12.61
5308,West,Commercial,1673.55,1462.08,211.47,56632.21,267.8025724689081,Q2,267.8,Q2,12.64
5309,South,Industrial,2399.88,2053.55,346.33,46824.66,135.20243698206914,Q1 (best),135.2,Q1 best,14.43
5310,North,Industrial,2194.65,1817.25,377.4,35531.73,94.14872813990462,Q1 (best),94.15,Q1 best,17.2
5311,West,Commercial,1101.95,1007.81,94.14,30461.9,323.5808370512004,Q2,323.58,Q2,8.54
5312,Central,Industrial,2390.25,2187.58,202.67,64839.69,319.92741895692507,Q2,319.93,Q2,8.48
5313,West,Industrial,1442.85,1288.84,154.01,67687.12,439.4982144016622,Q3,439.5,Q3,10.67
5314,North,Commercial,1121.66,953.18,168.48,47028.39,279.13336894586894,Q2,279.13,Q2,15.02
5315,Central,Industrial,2139.39,1828.65,310.74,95948.57,308.7744416554032,Q2,308.77,Q2,14.52
5316,South,Industrial,1855.65,1582.32,273.33,51820.05,189.5878608275711,Q2,189.59,Q2,14.73
5317,West,Residential,1332.9,1182.72,150.18,74274.79,494.57178053003054,Q3,494.57,Q3,11.27
5318,South,Residential,1882.4,1724.65,157.75,28106.59,178.17172741679875,Q2,178.17,Q2,8.38
5319,East,Industrial,2180.35,1875.38,304.97,66199.38,217.06849854084007,Q2,217.07,Q2,13.99
5320,West,Commercial,1737.46,1499.96,237.5,99828.47,420.3304,Q3,420.33,Q3,13.67
5321,Central,Industrial,1325.72,1204.26,121.46,53072.45,436.9541412810802,Q3,436.95,Q3,9.16
